statement_id,arquivo,linha,sentenca,sujeito,predicado,objeto,predicado_canonico
BH-IHF-2026-R06-026,Regras 1–18.md,620,"Se um Atleta joga a Bola para a própria Área de Gol e a Bola entra_na Baliza, então ocorre Gol.",Se um Atleta joga a Bola para a própria Área de Gol e a Bola,entra_na,"Baliza, então ocorre Gol",False
BH-IHF-2026-R06-027,Regras 1–18.md,621,"Se um Atleta joga a Bola para a própria Área de Gol e a Bola fica parada na Área de Gol, então a Partida reinicia_com Tiro Livre.","Se um Atleta joga a Bola para a própria Área de Gol e a Bola fica parada na Área de Gol, então a Partida",reinicia_com,Tiro Livre,True
BH-IHF-2026-R06-028,Regras 1–18.md,622,"Se um Atleta joga a Bola para a própria Área de Gol e o Goleiro toca a Bola sem a Bola entrar_na Baliza, então a Partida reinicia_com Tiro Livre.","Se um Atleta joga a Bola para a própria Área de Gol e o Goleiro toca a Bola sem a Bola entrar_na Baliza, então a Partida",reinicia_com,Tiro Livre,True
BH-IHF-2026-R06-029,Regras 1–18.md,623,"Se um Atleta joga a Bola para a própria Área de Gol e a Bola sai pela Linha de Gol Externa, então a Partida reinicia_com Lateral.","Se um Atleta joga a Bola para a própria Área de Gol e a Bola sai pela Linha de Gol Externa, então a Partida",reinicia_com,Lateral,True
BH-IHF-2026-R06-030,Regras 1–18.md,624,"Se um Atleta joga a Bola para a própria Área de Gol e a Bola retorna à Área de Jogo sem toque do Goleiro, então o jogo continua.","Se um Atleta joga a Bola para a própria Área de Gol e a Bola retorna à Área de Jogo sem toque do Goleiro, então o jogo continua",(predicado_não_detectado),,False
BH-IHF-2026-R06-031,Regras 1–18.md,625,Uma Bola que retorna da Área de Gol para a Área de Jogo permanece_em_jogo.,Uma Bola que retorna da Área de Gol para a Área de Jogo,permanece_em_jogo,,False
BH-IHF-2026-R07-001,Regras 1–18.md,644,Um Atleta pode_arremessar a Bola com as mãos.,Um Atleta,pode_arremessar,a Bola com as mãos,False
BH-IHF-2026-R07-002,Regras 1–18.md,645,Um Atleta pode_arremessar a Bola com os braços.,Um Atleta,pode_arremessar,a Bola com os braços,False
BH-IHF-2026-R07-003,Regras 1–18.md,646,Um Atleta pode_receber a Bola com as mãos.,Um Atleta,pode_receber,a Bola com as mãos,False
BH-IHF-2026-R07-004,Regras 1–18.md,647,Um Atleta pode_receber a Bola com os braços.,Um Atleta,pode_receber,a Bola com os braços,False
BH-IHF-2026-R07-005,Regras 1–18.md,648,Um Atleta pode_parar a Bola com as mãos.,Um Atleta,pode_parar,a Bola com as mãos,False
BH-IHF-2026-R07-006,Regras 1–18.md,649,Um Atleta pode_parar a Bola com os braços.,Um Atleta,pode_parar,a Bola com os braços,False
BH-IHF-2026-R07-007,Regras 1–18.md,650,Um Atleta pode_empurrar a Bola com as mãos.,Um Atleta,pode_empurrar,a Bola com as mãos,False
BH-IHF-2026-R07-008,Regras 1–18.md,651,Um Atleta pode_golpear a Bola com as mãos.,Um Atleta,pode_golpear,a Bola com as mãos,False
BH-IHF-2026-R07-009,Regras 1–18.md,652,Um Atleta pode_golpear a Bola com os braços.,Um Atleta,pode_golpear,a Bola com os braços,False
BH-IHF-2026-R07-010,Regras 1–18.md,653,Um Atleta pode_jogar a Bola com a cabeça.,Um Atleta,pode_jogar,a Bola com a cabeça,False
BH-IHF-2026-R07-011,Regras 1–18.md,654,Um Atleta pode_jogar a Bola com o tronco.,Um Atleta,pode_jogar,a Bola com o tronco,False
BH-IHF-2026-R07-012,Regras 1–18.md,655,Um Atleta pode_jogar a Bola com as coxas.,Um Atleta,pode_jogar,a Bola com as coxas,False
BH-IHF-2026-R07-013,Regras 1–18.md,656,Um Atleta pode_jogar a Bola com os joelhos.,Um Atleta,pode_jogar,a Bola com os joelhos,False
BH-IHF-2026-R07-014,Regras 1–18.md,657,Um Atleta pode_mergulhar para disputar Bola parada na areia.,Um Atleta,pode_mergulhar,para disputar Bola parada na areia,False
BH-IHF-2026-R07-015,Regras 1–18.md,658,Um Atleta pode_mergulhar para disputar Bola rolando na areia.,Um Atleta,pode_mergulhar,para disputar Bola rolando na areia,False
BH-IHF-2026-R07-016,Regras 1–18.md,659,Um Atleta pode_mover a Bola de uma mão para a outra mão.,Um Atleta,pode_mover,a Bola de uma mão para a outra mão,False
BH-IHF-2026-R07-017,Regras 1–18.md,660,Um Atleta pode_jogar a Bola ajoelhado na areia.,Um Atleta,pode_jogar,a Bola ajoelhado na areia,False
BH-IHF-2026-R07-018,Regras 1–18.md,661,Um Atleta pode_jogar a Bola sentado na areia.,Um Atleta,pode_jogar,a Bola sentado na areia,False
BH-IHF-2026-R07-019,Regras 1–18.md,662,Um Atleta pode_jogar a Bola deitado na areia.,Um Atleta,pode_jogar,a Bola deitado na areia,False
BH-IHF-2026-R07-020,Regras 1–18.md,665,Um Atleta pode_segurar a Bola por no máximo 3 segundos [número inteiro].,Um Atleta,pode_segurar,a Bola por no máximo 3 segundos [número inteiro],False
BH-IHF-2026-R07-021,Regras 1–18.md,666,Um Atleta pode_segurar a Bola parada na areia por no máximo 3 segundos [número inteiro].,Um Atleta,pode_segurar,a Bola parada na areia por no máximo 3 segundos [número inteiro],False
BH-IHF-2026-R07-022,Regras 1–18.md,667,"Se a Bola permanece na areia por mais de 3 segundos, então o Atleta que tocou a Bola por último não_pode_pegar a Bola novamente.","Se a Bola permanece na areia por mais de 3 segundos, então o Atleta que tocou a Bola por último",não_pode_pegar,a Bola novamente,False
BH-IHF-2026-R07-023,Regras 1–18.md,668,"Se o Atleta que tocou a Bola por último pega a Bola novamente após permanência superior a 3 segundos na areia, então a Partida reinicia_com Tiro Livre para a Equipe Adversária.","Se o Atleta que tocou a Bola por último pega a Bola novamente após permanência superior a 3 segundos na areia, então a Partida",reinicia_com,Tiro Livre para a Equipe Adversária,True
BH-IHF-2026-R07-024,Regras 1–18.md,669,Um Atleta com a Bola pode_dar no máximo 3 passos [número inteiro].,Um Atleta com a Bola,pode_dar,no máximo 3 passos [número inteiro],False
BH-IHF-2026-R07-025,Regras 1–18.md,670,Um Passo ocorre quando Atleta com dois pés na areia levanta um pé e coloca o mesmo pé novamente na areia.,Um Passo ocorre quando Atleta com dois pés na areia levanta um pé e coloca o mesmo pé novamente na areia,(predicado_não_detectado),,False
BH-IHF-2026-R07-026,Regras 1–18.md,671,Um Passo ocorre quando Atleta com dois pés na areia move um pé de um lugar para outro lugar.,Um Passo ocorre quando Atleta com dois pés na areia move um pé de um lugar para outro lugar,(predicado_não_detectado),,False
BH-IHF-2026-R07-027,Regras 1–18.md,672,Um Passo ocorre quando Atleta com um pé na areia recebe a Bola e toca a areia com o outro pé.,Um Passo ocorre quando Atleta com um pé na areia recebe a Bola e,toca,a areia com o outro pé,True
BH-IHF-2026-R07-028,Regras 1–18.md,673,Um Passo ocorre quando Atleta após salto toca a areia com um pé e salta novamente sobre o mesmo pé.,Um Passo ocorre quando Atleta após salto,toca,a areia com um pé e salta novamente sobre o mesmo pé,True
BH-IHF-2026-R07-029,Regras 1–18.md,674,Um Passo ocorre quando Atleta após salto toca a areia com um pé e toca a areia com o outro pé.,Um Passo ocorre quando Atleta após salto,toca,a areia com um pé e toca a areia com o outro pé,True
BH-IHF-2026-R07-030,Regras 1–18.md,675,Um Passo ocorre quando Atleta após salto toca a areia com dois pés simultaneamente e levanta um pé.,Um Passo ocorre quando Atleta após salto,toca,a areia com dois pés simultaneamente e levanta um pé,True
BH-IHF-2026-R07-031,Regras 1–18.md,676,Um Passo ocorre quando Atleta após salto toca a areia com dois pés simultaneamente e move um pé de um lugar para outro lugar.,Um Passo ocorre quando Atleta após salto,toca,a areia com dois pés simultaneamente e move um pé de um lugar para outro lugar,True
BH-IHF-2026-R07-032,Regras 1–18.md,677,Um movimento de um pé seguido de arrasto do outro pé conta_como exatamente 1 passo [número inteiro].,Um movimento de um pé seguido de arrasto do outro pé,conta_como,exatamente 1 passo [número inteiro],False
BH-IHF-2026-R07-033,Regras 1–18.md,680,Um Atleta parado pode_quicar a Bola uma vez e receber a Bola novamente com uma mão.,Um Atleta parado,pode_quicar,a Bola uma vez e receber a Bola novamente com uma mão,False
BH-IHF-2026-R07-034,Regras 1–18.md,681,Um Atleta parado pode_quicar a Bola uma vez e receber a Bola novamente com duas mãos.,Um Atleta parado,pode_quicar,a Bola uma vez e receber a Bola novamente com duas mãos,False
BH-IHF-2026-R07-035,Regras 1–18.md,682,Um Atleta correndo pode_quicar a Bola uma vez e receber a Bola novamente com uma mão.,Um Atleta correndo,pode_quicar,a Bola uma vez e receber a Bola novamente com uma mão,False
BH-IHF-2026-R07-036,Regras 1–18.md,683,Um Atleta correndo pode_quicar a Bola uma vez e receber a Bola novamente com duas mãos.,Um Atleta correndo,pode_quicar,a Bola uma vez e receber a Bola novamente com duas mãos,False
BH-IHF-2026-R07-037,Regras 1–18.md,684,Um Atleta pode_driblar a Bola repetidamente com uma mão.,Um Atleta,pode_driblar,a Bola repetidamente com uma mão,False
BH-IHF-2026-R07-038,Regras 1–18.md,685,Um Atleta pode_rolar a Bola repetidamente na areia com uma mão.,Um Atleta,pode_rolar,a Bola repetidamente na areia com uma mão,False
BH-IHF-2026-R07-039,Regras 1–18.md,686,"Após Drible, um Atleta pode_receber a Bola novamente com uma mão.","Após Drible, um Atleta",pode_receber,a Bola novamente com uma mão,False
BH-IHF-2026-R07-040,Regras 1–18.md,687,"Após Drible, um Atleta pode_receber a Bola novamente com duas mãos.","Após Drible, um Atleta",pode_receber,a Bola novamente com duas mãos,False
BH-IHF-2026-R07-041,Regras 1–18.md,688,"Após Drible, um Atleta pode_pegar a Bola novamente com uma mão.","Após Drible, um Atleta",pode_pegar,a Bola novamente com uma mão,False
BH-IHF-2026-R07-042,Regras 1–18.md,689,"Após Drible, um Atleta pode_pegar a Bola novamente com duas mãos.","Após Drible, um Atleta",pode_pegar,a Bola novamente com duas mãos,False
BH-IHF-2026-R07-043,Regras 1–18.md,690,"Se a Bola após Drible está segurada em uma mão, então a Bola deve_ser_jogada em até 3 segundos [número inteiro].","Se a Bola após Drible está segurada em uma mão, então a Bola",deve_ser_jogada,em até 3 segundos [número inteiro],False
BH-IHF-2026-R07-044,Regras 1–18.md,691,"Se a Bola após Drible está segurada em duas mãos, então a Bola deve_ser_jogada em até 3 segundos [número inteiro].","Se a Bola após Drible está segurada em duas mãos, então a Bola",deve_ser_jogada,em até 3 segundos [número inteiro],False
BH-IHF-2026-R07-045,Regras 1–18.md,692,"Se a Bola após Drible está segurada em uma mão, então o Atleta pode_dar no máximo 3 passos [número inteiro].","Se a Bola após Drible está segurada em uma mão, então o Atleta",pode_dar,no máximo 3 passos [número inteiro],False
BH-IHF-2026-R07-046,Regras 1–18.md,693,"Se a Bola após Drible está segurada em duas mãos, então o Atleta pode_dar no máximo 3 passos [número inteiro].","Se a Bola após Drible está segurada em duas mãos, então o Atleta",pode_dar,no máximo 3 passos [número inteiro],False
BH-IHF-2026-R07-047,Regras 1–18.md,694,O Drible inicia quando Atleta toca a Bola com qualquer parte do corpo e direciona a Bola para a areia.,O Drible inicia quando Atleta,toca,a Bola com qualquer parte do corpo e direciona a Bola para a areia,True
BH-IHF-2026-R07-048,Regras 1–18.md,695,"Se a Bola toca outro Atleta, então o Atleta pode_tocar a Bola novamente.",Se a Bola,toca,"outro Atleta, então o Atleta pode_tocar a Bola novamente",True
BH-IHF-2026-R07-049,Regras 1–18.md,696,"Se a Bola toca a Baliza, então o Atleta pode_tocar a Bola novamente.",Se a Bola,toca,"a Baliza, então o Atleta pode_tocar a Bola novamente",True
BH-IHF-2026-R07-050,Regras 1–18.md,697,"Se a Bola toca outro Atleta, então o Atleta pode_quicar a Bola novamente.",Se a Bola,toca,"outro Atleta, então o Atleta pode_quicar a Bola novamente",True
BH-IHF-2026-R07-051,Regras 1–18.md,698,"Se a Bola toca a Baliza, então o Atleta pode_quicar a Bola novamente.",Se a Bola,toca,"a Baliza, então o Atleta pode_quicar a Bola novamente",True
BH-IHF-2026-R07-052,Regras 1–18.md,701,Um Atleta não_pode_tocar a Bola mais de uma vez sem toque intermediário da Bola na areia.,Um Atleta,não_pode_tocar,a Bola mais de uma vez sem toque intermediário da Bola na areia,True
BH-IHF-2026-R07-053,Regras 1–18.md,702,Um Atleta não_pode_tocar a Bola mais de uma vez sem toque intermediário da Bola em outro Atleta.,Um Atleta,não_pode_tocar,a Bola mais de uma vez sem toque intermediário da Bola em outro Atleta,True
BH-IHF-2026-R07-054,Regras 1–18.md,703,Um Atleta não_pode_tocar a Bola mais de uma vez sem toque intermediário da Bola na Baliza.,Um Atleta,não_pode_tocar,a Bola mais de uma vez sem toque intermediário da Bola na Baliza,True
BH-IHF-2026-R07-055,Regras 1–18.md,704,Uma Falha de Controle da Bola não_recebe_punição.,Uma Falha de Controle da Bola,não_recebe_punição,,False
BH-IHF-2026-R07-056,Regras 1–18.md,705,Uma Falha de Controle ocorre quando Atleta não_controla a Bola durante tentativa de receber a Bola.,Uma Falha de Controle ocorre quando Atleta,não_controla,a Bola durante tentativa de receber a Bola,False
BH-IHF-2026-R07-057,Regras 1–18.md,706,Uma Falha de Controle ocorre quando Atleta não_controla a Bola durante tentativa de parar a Bola.,Uma Falha de Controle ocorre quando Atleta,não_controla,a Bola durante tentativa de parar a Bola,False
BH-IHF-2026-R07-058,Regras 1–18.md,707,"Se Atleta controla a Bola, então o Atleta não_pode_tocar a Bola mais de uma vez após toque leve ou quique.","Se Atleta controla a Bola, então o Atleta",não_pode_tocar,a Bola mais de uma vez após toque leve ou quique,True
BH-IHF-2026-R07-059,Regras 1–18.md,708,Um Atleta não_pode_tocar a Bola com o pé.,Um Atleta,não_pode_tocar,a Bola com o pé,True
BH-IHF-2026-R07-060,Regras 1–18.md,709,Um Atleta não_pode_tocar a Bola com a perna abaixo do joelho.,Um Atleta,não_pode_tocar,a Bola com a perna abaixo do joelho,True
BH-IHF-2026-R07-061,Regras 1–18.md,710,"Se Adversário arremessa a Bola contra o Atleta, então o toque com o pé possui_status EXCEÇÃO_PERMITIDA.","Se Adversário arremessa a Bola contra o Atleta, então o toque com o pé",possui_status,EXCEÇÃO_PERMITIDA,True
BH-IHF-2026-R07-062,Regras 1–18.md,711,"Se Adversário arremessa a Bola contra o Atleta, então o toque com a perna abaixo do joelho possui_status EXCEÇÃO_PERMITIDA.","Se Adversário arremessa a Bola contra o Atleta, então o toque com a perna abaixo do joelho",possui_status,EXCEÇÃO_PERMITIDA,True
BH-IHF-2026-R07-063,Regras 1–18.md,712,"Se a Bola toca Árbitro na Quadra, então o jogo continua.",Se a Bola,toca,"Árbitro na Quadra, então o jogo continua",True
BH-IHF-2026-R07-064,Regras 1–18.md,715,Uma Equipe não_pode_manter Posse da Bola sem tentativa reconhecível de atacar.,Uma Equipe,não_pode_manter,Posse da Bola sem tentativa reconhecível de atacar,False
BH-IHF-2026-R07-065,Regras 1–18.md,716,Uma Equipe não_pode_manter Posse da Bola sem tentativa reconhecível de arremessar à Baliza.,Uma Equipe,não_pode_manter,Posse da Bola sem tentativa reconhecível de arremessar à Baliza,False
BH-IHF-2026-R07-066,Regras 1–18.md,717,Uma Equipe não_pode_atrasar repetidamente a execução do Tiro Livre próprio.,Uma Equipe,não_pode_atrasar,repetidamente a execução do Tiro Livre próprio,False
BH-IHF-2026-R07-067,Regras 1–18.md,718,Uma Equipe não_pode_atrasar repetidamente a execução do Lateral próprio.,Uma Equipe,não_pode_atrasar,repetidamente a execução do Lateral próprio,False
BH-IHF-2026-R07-068,Regras 1–18.md,719,Uma Equipe não_pode_atrasar repetidamente a execução do Tiro de Goleiro próprio.,Uma Equipe,não_pode_atrasar,repetidamente a execução do Tiro de Goleiro próprio,False
BH-IHF-2026-R07-069,Regras 1–18.md,720,Uma manutenção proibida da Posse da Bola caracteriza Jogo Passivo.,Uma manutenção proibida da Posse da Bola caracteriza Jogo Passivo,(predicado_não_detectado),,False
BH-IHF-2026-R07-070,Regras 1–18.md,721,Um atraso repetido de Reinício de Jogo próprio caracteriza Jogo Passivo.,Um atraso repetido de Reinício de Jogo próprio caracteriza Jogo Passivo,(predicado_não_detectado),,False
BH-IHF-2026-R07-071,Regras 1–18.md,722,Jogo Passivo produz Tiro Livre contra a Equipe em Posse da Bola.,Jogo Passivo produz Tiro Livre contra a Equipe em Posse da Bola,(predicado_não_detectado),,False
BH-IHF-2026-R07-072,Regras 1–18.md,723,Um Tiro Livre por Jogo Passivo utiliza o local da Bola no instante da interrupção.,Um Tiro Livre por Jogo Passivo utiliza o local da Bola no instante da interrupção,(predicado_não_detectado),,False
BH-IHF-2026-R07-073,Regras 1–18.md,724,"Se Árbitros reconhecem tendência possível de Jogo Passivo, então Árbitros mostram Sinal de Advertência.","Se Árbitros reconhecem tendência possível de Jogo Passivo, então Árbitros mostram Sinal de Advertência",(predicado_não_detectado),,False
